portfolio_id,year_month,old_monthly_return,new_monthly_return,independent_raw,independent_10dp,classification,position_start_date,expanded_weights,reason,source_row_number,monthly_classification,q1_operational_start,q2_finality,q3_monthly_boundary,q4_window_separation
b4cb367a-f83d-41b2-889e-25ed0f9aba92,2026-06,-0.0973467986,-0.0732822804,-0.04229938952626219539322219828,-0.0422993895,neither,2026-06-01,"{""TECL"":0.25,""TMV"":0.08333333333333333,""TQQQ"":0.3333333333333333,""XLU"":0.16666666666666666}",,1156,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
b4cb367a-f83d-41b2-889e-25ed0f9aba92,2026-07,0.009578042,0.0215853836,0.02158538358140530161771447867,0.0215853836,new,2026-07-01,"{""GLD"":0.5833333333333333,""TMV"":0.16666666666666666,""XLU"":0.25}",,1157,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2014-08,0.0357399956,0.0950501776,0.08229711242224516625873633350,0.0822971124,neither,2014-08-01,"{""TECL"":0.25,""TQQQ"":0.25,""XLU"":0.25}",,1158,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2014-09,-0.004161181,-0.0125747666,-0.02391024339189200254757023243,-0.0239102434,neither,2014-09-02,"{""GLD"":0.125,""TQQQ"":0.375,""XLU"":0.5}",,1159,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2014-10,0.0812663135,0.1022043375,0.1022677758234807205043527445,0.1022677758,neither,2014-10-01,"{""TECL"":0.5,""TQQQ"":0.5}",,1160,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2015-10,0.3228008213,0.3697582161,0.3492720063913251658964096220,0.3492720064,neither,2015-10-01,"{""TECL"":0.25,""TQQQ"":0.75}",,1161,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-03,0.1408084366,0.0704042183,0.0520212927245554756843152755,0.0520212927,neither,2016-03-01,"{""TQQQ"":0.5}",,1162,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-05,0.1161158667,0.0065222133,0.01053081822426595349316357507,0.0105308182,neither,2016-05-02,"{""GLD"":0.625,""TECL"":0.375}",,1163,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-07,0.2275700348,0.2155225692,0.2122037287781332138964717770,0.2122037288,neither,2016-07-01,"{""TECL"":1.0}",,1164,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-08,0.0273451727,0.0120485969,-0.00214066372494595299117815445,-0.0021406637,neither,2016-08-01,"{""GLD"":0.125,""TECL"":0.5,""TQQQ"":0.125,""XLU"":0.25}",,1165,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-11,0.3074467718,0.1829774659,0.2696805577625299088382124520,0.2696805578,neither,2016-11-01,"{""TMV"":1.0}",,1166,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2016-12,0.0547443074,0.0444797498,0.0286781235395967417174431910,0.0286781235,neither,2016-12-01,"{""XLU"":0.5}",,1167,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2017-01,-0.002477115,-0.0012385575,0.0075334663048375961356231510,0.0075334663,neither,2017-01-03,"{""XLU"":0.5}",,1168,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2018-07,0.0022931027,0.0011465513,0.0043951913674597900460802390,0.0043951914,neither,2018-07-02,"{""XLU"":0.5}",,1169,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2018-08,0.1530275214,0.0568204569,0.05592362713117448399184298386,0.0559236271,neither,2018-08-01,"{""TECL"":0.25,""TMV"":0.25,""TQQQ"":0.125,""XLU"":0.375}",,1170,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2018-11,0.0505146016,0.0208977904,0.01797214651654542036160395960,0.0179721465,neither,2018-11-01,"{""TMV"":0.25,""XLU"":0.75}",,1171,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2019-08,-0.0922610396,-0.0925307048,-0.05971800412409761089635545400,-0.0597180041,neither,2019-08-01,"{""TECL"":1.0}",,1172,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2021-04,0.0426694276,0.1042752145,0.1226279628184720985360945130,0.1226279628,neither,2021-04-01,"{""TQQQ"":1.0}",,1173,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2021-07,0.0516261575,0.045697873,0.04822757676175103313620856988,0.0482275768,neither,2021-07-01,"{""GLD"":0.625,""TECL"":0.125,""TQQQ"":0.25}",,1174,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2021-08,0.0594780339,0.0262659651,0.02284471720425579316242252488,0.0228447172,neither,2021-08-02,"{""GLD"":0.625,""TECL"":0.125,""XLU"":0.25}",,1175,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2022-09,-0.0997651446,-0.0296590072,-0.02026982357139385511621307520,-0.0202698236,neither,2022-09-01,"{""GLD"":1.0}",,1176,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2022-10,0.0263152148,0.0142780342,0.0563562167464024126260480700,0.0563562167,neither,2022-10-03,"{""TECL"":0.5,""TQQQ"":0.5}",,1177,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-01,0.4423416099,0.2756594766,0.2163939451257734571628859555,0.2163939451,neither,2023-01-03,"{""GLD"":0.08333333333333333,""TECL"":0.28125,""TQQQ"":0.3645833333333333,""XLU"":0.2708333333333333}",,1178,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-02,-0.1148010632,-0.1026607777,-0.08230914481630217981683951554,-0.0823091448,neither,2023-02-01,"{""TECL"":0.125,""TQQQ"":0.625,""XLU"":0.25}",,1179,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-03,0.3072524479,0.243979092,0.2515792946648885195223001058,0.2515792947,neither,2023-03-01,"{""TECL"":0.125,""TQQQ"":0.625,""XLU"":0.125}",,1180,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-04,-0.0038522464,0.0003729183,0.006385151806752021523978463213,0.0063851518,neither,2023-04-03,"{""TECL"":0.375,""TQQQ"":0.25,""XLU"":0.375}",,1181,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-05,0.2986869857,0.2910456167,0.2511941034579128920893216634,0.2511941035,neither,2023-05-01,"{""TECL"":0.625,""TQQQ"":0.375}",,1182,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-06,0.1499739415,0.0676913486,0.0103866323427434808488973160,0.0103866323,neither,2023-06-01,"{""TMV"":1.0}",,1183,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-07,0.0891473413,0.0438435445,0.05368932798080027690792480663,0.0536893280,neither,2023-07-03,"{""GLD"":0.375,""TECL"":0.125,""TQQQ"":0.375}",,1184,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-08,0.0477791191,0.0353494589,0.02311760304656091413695726290,0.0231176030,neither,2023-08-01,"{""GLD"":0.5,""TMV"":0.5}",,1185,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-09,0.290428365,0.1597393565,0.2281050626923520128356990000,0.2281050627,neither,2023-09-01,"{""TMV"":1.0}",,1186,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2023-12,0.058038773,0.0396065515,0.0062426360563451659022522170,0.0062426361,neither,2023-12-01,"{""XLU"":1.0}",,1187,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2024-04,0.0346359101,0.0316813122,0.0211616010988335762465737455,0.0211616011,neither,2024-04-01,"{""GLD"":0.5,""XLU"":0.5}",,1188,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2024-05,0.2375288161,0.1943664825,0.2269825150804901557569816570,0.2269825151,neither,2024-05-01,"{""TECL"":0.5,""TQQQ"":0.5}",,1189,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bd731ae8-17c5-4605-825e-b2bd42c3efa7,2025-01,0.0266160889,0.012894558,0.01680546589481800054787263552,0.0168054659,neither,2025-01-02,"{""TECL"":0.125,""TQQQ"":0.125,""XLU"":0.75}",,1190,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bea707ff-f745-4b7d-b43d-8292b98ee4a2,2016-06,-0.0156123109,-0.0086109737,-0.01935755921811350561118656500,-0.0193575592,neither,2016-06-01,"{""GLD"":0.25,""TECL"":0.5,""TQQQ"":0.25}",,1191,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bea707ff-f745-4b7d-b43d-8292b98ee4a2,2018-02,-0.0418351342,-0.0281727365,-0.02170167051220466307410232940,-0.0217016705,neither,2018-02-01,"{""TECL"":0.375,""TMV"":0.125,""XLU"":0.5}",,1192,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bea707ff-f745-4b7d-b43d-8292b98ee4a2,2019-02,0.1204519946,0.0724186833,0.1112616157032902501152800301,0.1112616157,neither,2019-02-01,"{""TECL"":0.125,""TQQQ"":0.875}",,1193,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bea707ff-f745-4b7d-b43d-8292b98ee4a2,2019-07,0.0278797078,0.0139398539,0.00583975594095549108546185225,0.0058397559,neither,2019-07-01,"{""GLD"":0.25,""XLU"":0.75}",,1194,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bea707ff-f745-4b7d-b43d-8292b98ee4a2,2019-12,0.1833739481,0.0627789519,0.1385311823093951749714115448,0.1385311823,neither,2019-12-02,"{""TECL"":0.625,""TQQQ"":0.125,""XLU"":0.25}",,1195,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2012-03,0.0941418853,0.0900980295,0.07151955122019580574428111800,0.0715195512,neither,2012-03-01,"{""TECL"":0.5,""XLU"":0.25}",,1196,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2012-04,0.0176034692,0.0132026019,0.00936948114731889294710431275,0.0093694811,neither,2012-04-02,"{""XLU"":0.75}",,1197,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2013-09,0.0794500053,0.0728795783,0.05684320827678551570508872200,0.0568432083,neither,2013-09-03,"{""TECL"":0.25,""TQQQ"":0.25,""XLU"":0.25}",,1198,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2014-02,0.0324829444,0.0743236564,0.08894423796999421122351319650,0.0889442380,neither,2014-02-03,"{""TECL"":0.0625,""TQQQ"":0.1875,""XLU"":0.75}",,1199,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2014-08,0.0921506698,0.0832156709,0.08229711242224516625873633350,0.0822971124,neither,2014-08-01,"{""TECL"":0.25,""TQQQ"":0.25,""XLU"":0.25}",,1200,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2015-07,0.0651674527,0.0329334548,0.04074333498340554187708401418,0.0407433350,neither,2015-07-01,"{""TECL"":0.25,""TMV"":0.125,""TQQQ"":0.25,""XLU"":0.375}",,1201,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2016-03,0.1723473833,0.1371452741,0.1153977811411952364403881398,0.1153977811,neither,2016-03-01,"{""TECL"":0.5,""TQQQ"":0.25}",,1202,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2016-12,0.0547443074,0.0410582306,0.04301718530939511257616478650,0.0430171853,neither,2016-12-01,"{""XLU"":0.75}",,1203,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2017-01,-0.002477115,-0.0018578363,0.01130019945725639420343472650,0.0113001995,neither,2017-01-03,"{""XLU"":0.75}",,1204,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2018-01,0.0718347992,0.0811756856,0.09221509376395696983492117755,0.0922150938,neither,2018-01-02,"{""TECL"":0.25,""TQQQ"":0.25,""XLU"":0.25}",,1205,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2018-07,0.0022931027,0.001719827,0.00659278705118968506912035850,0.0065927871,neither,2018-07-02,"{""XLU"":0.75}",,1206,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2018-11,0.0505146016,0.035706196,0.02900488998592252804223171130,0.0290048900,neither,2018-11-01,"{""TMV"":0.125,""XLU"":0.875}",,1207,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2019-12,0.1255579037,0.1771082584,0.1338621732319411564034531848,0.1338621732,neither,2019-12-02,"{""TECL"":0.4375,""TQQQ"":0.3125,""XLU"":0.25}",,1208,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2020-07,0.2027351663,0.1957510439,0.1400907105568749922479282554,0.1400907106,neither,2020-07-01,"{""TECL"":0.5,""TQQQ"":0.3333333333333333}",,1209,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2021-03,0.0416923813,0.021542651,0.01554331698790440362458781625,0.0155433170,neither,2021-03-01,"{""GLD"":0.5,""XLU"":0.25}",,1210,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2021-04,0.0426694276,0.0320020707,0.03211935407224226554191882525,0.0321193541,neither,2021-04-01,"{""XLU"":0.75}",,1211,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2022-01,-0.0358404168,-0.0268803126,-0.01714409528347110142277497298,-0.0171440953,neither,2022-01-03,"{""XLU"":0.75}",,1212,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2022-04,0.1709038862,0.2300869451,0.1908120572446136365897347703,0.1908120572,neither,2022-04-01,"{""TMV"":0.625,""XLU"":0.375}",,1213,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2022-06,-0.0209615711,-0.020188607,-0.009732363077908441345041153210,-0.0097323631,neither,2022-06-01,"{""TMV"":0.625,""XLU"":0.375}",,1214,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2022-07,0.1980324205,0.2633975844,0.2730673201902447518717045138,0.2730673202,neither,2022-07-01,"{""TMV"":0.125,""TQQQ"":0.75,""XLU"":0.125}",,1215,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2022-08,-0.1038005223,-0.0604170877,-0.05922143673504256996666908167,-0.0592214367,neither,2022-08-01,"{""GLD"":0.5,""TECL"":0.0625,""TQQQ"":0.1875,""XLU"":0.25}",,1216,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2023-01,0.4241502754,0.3642964545,0.2851442096247788795109264461,0.2851442096,neither,2023-01-03,"{""TECL"":0.5625,""TQQQ"":0.3125,""XLU"":0.125}",,1217,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2023-02,-0.1097762708,-0.103706128,-0.08269725657237561080416300854,-0.0826972566,neither,2023-02-01,"{""TECL"":0.3125,""TQQQ"":0.5625,""XLU"":0.125}",,1218,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2023-07,0.0501488527,0.0278620174,0.03527672081351416468810789250,0.0352767208,neither,2023-07-03,"{""GLD"":0.5,""TQQQ"":0.25}",,1219,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2024-03,0.0659281902,0.0525996783,0.04939717600206137844322402126,0.0493971760,neither,2024-03-01,"{""TECL"":0.125,""TMV"":0.125,""XLU"":0.75}",,1220,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2024-04,0.0346359101,0.0259769326,0.01712643235907701155101566950,0.0171264324,neither,2024-04-01,"{""XLU"":0.75}",,1221,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2025-01,0.0266160889,0.0197553234,0.01895732777365138573015800325,0.0189573278,neither,2025-01-02,"{""TECL"":0.0625,""TQQQ"":0.0625,""XLU"":0.875}",,1222,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
bf40cc1d-1f95-4a24-b3fa-ad3dd9016151,2026-01,0.0006105701,0.0060180094,-0.000307335077673498825580519225,-0.0003073351,neither,2026-01-02,"{""TECL"":0.125,""TMV"":0.625,""XLU"":0.25}",,1223,要調査,unknown: source CSV has no PF operational_start_date,historical/completed,unknown: position_start_date belongs to the invalidated month-start oracle; ledger/expanded-weight boundary evidence is absent,"pass: row represents monthly return, not a momentum window"
