timestamp	cmd_id	ninja	gate_result	injected_ids	referenced_ids
2026-02-26T03:42:38	cmd_348	hayate,sasuke	BLOCK	none	none
2026-02-26T03:43:32	cmd_348	hayate,sasuke	CLEAR	none	none
2026-02-26T03:46:45	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:00	cmd_349	hanzo,kagemaru,kirimaru,saizo	BLOCK	none	L001
2026-02-26T03:48:18	cmd_349	hanzo,kagemaru,kirimaru,saizo	CLEAR	none	L001
2026-02-26T04:05:24	cmd_350	hanzo,sasuke	BLOCK	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:05:54	cmd_350	hanzo,sasuke	CLEAR	L058,L038,L047,L037,L033,L030,L060,L054	L058,L038,L047,L037,L033,L030,L060,L054
2026-02-26T04:13:41	cmd_351	hayate	BLOCK	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T04:14:05	cmd_351	hayate	CLEAR	L034,L060,L033,L030,L058	L034,L060,L033,L030,L058
2026-02-26T09:56:22	cmd_352	hayate	BLOCK	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:57:38	cmd_352	hayate	CLEAR	L001,L018,L058,L037,L038	L001,L018,L037,L038,L058
2026-02-26T09:58:41	cmd_354	hanzo	CLEAR	L056,L057,L034,L060,L054	L056,L057,L034,L060,L054
2026-02-26T10:01:28	cmd_353	kagemaru	CLEAR	L054,L026,L041	L054,L026,L041
2026-02-26T13:00:00	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:00:32	cmd_355	hanzo,hayate	BLOCK	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:01:01	cmd_355	hanzo,hayate	CLEAR	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038	L032,L030,L031,L013,L003,L063,L019,L018,L001,L047,L007,L058,L011,L038
2026-02-26T13:42:27	cmd_356	hayate,kirimaru,sasuke	BLOCK	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:42:46	cmd_357	hanzo,kagemaru	BLOCK	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:43:47	cmd_356	hayate,kirimaru,sasuke	CLEAR	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020	L061,L082,L026,L122,L085,L127,L126,L123,L117,L116,L112,L034,L109,L103,L121,L020
2026-02-26T13:43:49	cmd_357	hanzo,kagemaru	CLEAR	L061,L050,L049,L013,L062,L063,L019,L018,L001	L013,L001,L049,L050
2026-02-26T13:48:08	cmd_358	kotaro,saizo	BLOCK	L001,L051	L001,L051
2026-03-11T17:13:14	cmd_789	kagemaru	CLEAR	none	none	unknown
2026-03-11T17:16:28	cmd_787	hayate,kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-11T17:27:26	cmd_790	hanzo,saizo	CLEAR	none	none	unknown
2026-03-11T18:39:05	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:42:12	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:43:16	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:44:58	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:46:10	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:47:16	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:48:14	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	BLOCK	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:49:25	cmd_791	hayate,kagemaru,kirimaru,kotaro,sasuke,tobisaru	CLEAR	L074,L063,L077,L173,L073,L186,L028,L061,L105,L081,L013,L012	L063,L028,L074	unknown
2026-03-11T18:55:13	cmd_792	hanzo,sasuke	BLOCK	L074,L063,L228,L231,L230,L172,L008,L173	L172	unknown
2026-03-11T18:56:35	cmd_792	hanzo,sasuke	BLOCK	L074,L063,L228,L231,L230,L172,L008,L173	L172	unknown
2026-03-11T18:58:10	cmd_792	hanzo,sasuke	CLEAR	L074,L063,L228,L231,L230,L172,L008,L173	L228,L172	unknown
2026-03-11T19:20:49	cmd_796	tobisaru	BLOCK	L074,L063,L172,L008,L028	none	unknown
2026-03-11T19:22:44	cmd_796	tobisaru	BLOCK	L074,L063,L172,L008,L028	L172,L008	unknown
2026-03-11T19:23:29	cmd_797	hayate	BLOCK	L074,L063,L032,L105,L142	L074,L063,L032,L105,L142	unknown
2026-03-11T19:25:26	cmd_796	tobisaru	CLEAR	L074,L063,L172,L008,L028	L172,L008	unknown
2026-03-11T19:26:19	cmd_797	hayate	CLEAR	L074,L063,L032,L105,L142	L074,L063,L032,L105,L142	unknown
2026-03-11T19:33:40	cmd_798	kagemaru,kotaro,saizo	BLOCK	L074,L063,L032,L178	none	unknown
2026-03-11T19:34:28	cmd_798	kagemaru,kotaro,saizo	BLOCK	L074,L063,L032,L178	none	unknown
2026-03-11T19:35:20	cmd_798	kagemaru,kotaro,saizo	CLEAR	L074,L063,L032,L178	none	unknown
2026-03-11T19:37:13	cmd_795	hanzo,sasuke	BLOCK	L074,L063,L072,L032,L186,L094,L078	L074,L186	unknown
2026-03-11T19:38:09	cmd_795	hanzo,sasuke	BLOCK	L074,L063,L072,L032,L186,L094,L078	L074,L186	unknown
2026-03-11T19:39:03	cmd_795	hanzo,sasuke	BLOCK	L074,L063,L072,L032,L186,L094,L078	L074,L186	unknown
2026-03-11T19:40:30	cmd_795	hanzo,sasuke	CLEAR	L074,L063,L072,L032,L186,L094,L078	L074,L186	unknown
2026-03-11T19:56:57	cmd_802	kagemaru,kotaro	BLOCK	none	none	unknown
2026-03-11T19:59:59	cmd_793	hayate,kirimaru	BLOCK	L074,L063,L008,L079,L138,L077,L209,L081	L074,L063,L172,L008,L061,L229,L209	unknown
2026-03-11T20:00:59	cmd_793	hayate,kirimaru	BLOCK	L074,L063,L008,L079,L138,L077,L209,L081	L074,L063,L172,L008,L061,L229,L209	unknown
2026-03-11T20:01:49	cmd_793	hayate,kirimaru	BLOCK	L074,L063,L008,L079,L138,L077,L209,L081	L074,L063,L172,L008,L061,L229,L209	unknown
2026-03-11T20:03:36	cmd_793	hayate,kirimaru	CLEAR	L074,L063,L008,L079,L138,L077,L209,L081	L074,L063,L172,L008,L061,L229,L209	unknown
2026-03-11T20:04:26	cmd_802	kagemaru,kotaro	CLEAR	none	none	unknown
2026-03-11T20:06:14	cmd_799	hanzo,sasuke	CLEAR	none	none	unknown
2026-03-11T20:07:12	cmd_801	saizo,tobisaru	CLEAR	none	none	unknown
2026-03-11T20:08:26	cmd_799	hanzo,sasuke	CLEAR	none	none	unknown
2026-03-11T20:30:50	cmd_800	hanzo,saizo	CLEAR	L074,L063,L172,L032,L028,L131,L035	none	unknown
2026-03-11T20:32:52	cmd_794	hayate,kirimaru	CLEAR	L074,L063,L172,L008,L028,L229,L244,L224	none	unknown
2026-03-11T20:42:05	cmd_803	kagemaru	CLEAR	none	none	unknown
2026-03-11T21:32:16	cmd_806	hanzo,saizo	CLEAR	none	none	unknown
2026-03-11T21:33:31	cmd_807	kotaro,tobisaru	CLEAR	none	none	unknown
2026-03-11T21:35:41	cmd_805	hayate,sasuke	CLEAR	none	L246,L250	unknown
2026-03-12T01:49:01	cmd_804	tobisaru	CLEAR	none	none	unknown
2026-03-12T02:17:19	cmd_804	tobisaru	CLEAR	none	none	unknown
2026-03-12T04:05:36	cmd_810	hayate,kirimaru,saizo,sasuke	CLEAR	none	none	review,unknown
2026-03-12T04:20:36	cmd_811	hanzo,kagemaru,kirimaru,kotaro	CLEAR	none	none	review,impl,unknown
2026-03-12T04:23:49	cmd_812	hayate,sasuke	CLEAR	none	none	scout
2026-03-12T04:45:19	cmd_814	saizo	BLOCK	L074,L063,L072,L008,L028	none	unknown
2026-03-12T04:46:42	cmd_814	saizo	BLOCK	L074,L063,L072,L008,L028	none	unknown
2026-03-12T04:48:07	cmd_814	saizo	CLEAR	L074,L063,L072,L008,L028	none	unknown
2026-03-12T04:51:09	cmd_813	hanzo,kirimaru	BLOCK	L074,L063,L032,L048,L002,L173,L138	none	impl,review
2026-03-12T04:52:05	cmd_813	hanzo,kirimaru	BLOCK	L074,L063,L032,L048,L002,L173,L138	none	impl,review
2026-03-12T04:52:58	cmd_813	hanzo,kirimaru	CLEAR	L074,L063,L032,L048,L002,L173,L138	none	impl,review
2026-03-12T05:17:25	cmd_808	tobisaru	CLEAR	L074,L063,L077,L173,L053	none	unknown
2026-03-12T05:18:36	cmd_816	sasuke	CLEAR	none	none	unknown
2026-03-12T05:31:52	cmd_817	hanzo,kagemaru	BLOCK	L074,L063,L032	none	review,unknown
2026-03-12T05:32:42	cmd_817	hanzo,kagemaru	BLOCK	L074,L063,L032	none	review,unknown
2026-03-12T05:34:06	cmd_817	hanzo,kagemaru	CLEAR	L074,L063,L032	none	review,unknown
2026-03-12T09:24:51	cmd_815	hayate,kotaro,saizo	BLOCK	L074,L063,L032,L173,L138	none	review,unknown,impl
2026-03-12T09:26:44	cmd_815	hayate,kotaro,saizo	BLOCK	L074,L063,L032,L173,L138	none	review,unknown,impl
2026-03-12T09:27:19	cmd_815	hayate,kotaro,saizo	BLOCK	L074,L063,L032,L173,L138	none	review,unknown,impl
2026-03-12T09:28:44	cmd_815	hayate,kotaro,saizo	CLEAR	L074,L063,L032,L173,L138	none	review,unknown,impl
2026-03-12T12:54:32	cmd_818	sasuke,tobisaru	CLEAR	L074,L063,L077,L145,L218	none	review,impl
2026-03-12T12:56:58	cmd_819	hayate,kirimaru	CLEAR	none	none	unknown
2026-03-12T13:27:14	cmd_820	hanzo,kagemaru	BLOCK	L074,L063,L077,L081,L079	none	review,impl
2026-03-12T13:28:36	cmd_820	hanzo,kagemaru	BLOCK	L074,L063,L077,L081,L079	none	review,impl
2026-03-12T13:29:54	cmd_820	hanzo,kagemaru	CLEAR	L074,L063,L077,L081,L079	none	review,impl
2026-03-12T14:04:03	cmd_823	hanzo,kotaro	CLEAR	L074,L063,L032,L173,L132	none	review,impl
2026-03-12T14:19:50	cmd_824	saizo	CLEAR	none	none	unknown
2026-03-12T14:34:10	cmd_825	kotaro	CLEAR	none	none	unknown
2026-03-12T14:47:30	cmd_826	tobisaru	CLEAR	none	none	unknown
2026-03-12T15:00:45	cmd_827	sasuke	CLEAR	none	none	unknown
2026-03-12T15:23:41	cmd_829	hayate	BLOCK	none	none	unknown
2026-03-12T15:24:19	cmd_829	hayate	BLOCK	none	none	unknown
2026-03-12T15:24:50	cmd_829	hayate	BLOCK	none	none	unknown
2026-03-12T15:26:40	cmd_829	hayate	CLEAR	none	L246,L255,L252	unknown
2026-03-12T15:27:57	cmd_828	kagemaru,kirimaru	BLOCK	L074,L063,L186,L180,L093,L228,L156,L246	L246	review,impl
2026-03-12T15:28:54	cmd_828	kagemaru,kirimaru	CLEAR	L074,L063,L186,L180,L093,L228,L156,L246	L186,L180,L093,L246	review,impl
2026-03-12T16:09:41	cmd_830	hayate,kagemaru,kirimaru,sasuke	CLEAR	none	L244,L248,L252,L254	unknown
2026-03-12T16:10:37	cmd_831	hanzo,kotaro,saizo,tobisaru	CLEAR	none	L244,L246,L254	unknown
2026-03-12T17:12:29	cmd_834	hayate	CLEAR	none	L252,L254,L262	unknown
2026-03-12T17:14:39	cmd_832	sasuke	CLEAR	none	L265	unknown
2026-03-12T17:16:13	cmd_836	hanzo	CLEAR	none	none	unknown
2026-03-12T17:17:53	cmd_833	kirimaru	CLEAR	none	L264,L268	unknown
2026-03-12T17:18:37	cmd_835	kagemaru	CLEAR	none	none	unknown
2026-03-12T17:19:10	cmd_837	saizo	CLEAR	none	none	unknown
2026-03-12T17:52:51	cmd_838	sasuke	CLEAR	L074,L063,L250,L035,L136	L268	impl
2026-03-12T17:54:32	cmd_839	saizo	CLEAR	L074,L063,L218,L058,L076	L074,L063,L218,L058,L076	impl
2026-03-12T17:56:18	cmd_840	kagemaru	BLOCK	L074,L063,L231,L213,L020	none	impl
2026-03-12T17:57:09	cmd_841	hanzo	CLEAR	L074,L063,L254,L229,L227	L254	impl
2026-03-12T17:58:28	cmd_840	kagemaru	CLEAR	L074,L063,L231,L213,L020	L074,L063,L231,L213,L020	impl
2026-03-12T17:59:40	cmd_844	kotaro	BLOCK	L074,L063	none	impl
2026-03-12T18:00:10	cmd_845	tobisaru	BLOCK	L074,L063,L077,L094,L078	none	impl
2026-03-12T18:01:03	cmd_844	kotaro	CLEAR	L074,L063	L074,L063	impl
2026-03-12T18:01:41	cmd_845	tobisaru	CLEAR	L074,L063,L077,L094,L078	L074,L063,L077,L094,L078	impl
2026-03-12T18:04:08	cmd_842	kirimaru	CLEAR	L074,L063,L077,L078,L083	L074,L063,L077,L078,L083	impl
2026-03-12T18:04:47	cmd_843	hayate	CLEAR	L074,L063	L074,L063	impl
2026-03-12T18:13:56	cmd_846	none	CLEAR	none	none	unknown
2026-03-12T18:20:07	cmd_847	none	CLEAR	none	none	unknown
2026-03-12T18:28:12	cmd_848	hanzo	BLOCK	L074,L063,L254,L229,L217	none	impl
2026-03-12T18:29:04	cmd_848	hanzo	BLOCK	L074,L063,L254,L229,L217	none	impl
2026-03-12T18:30:14	cmd_848	hanzo	CLEAR	L074,L063,L254,L229,L217	L254	impl
2026-03-12T18:49:26	cmd_850	kotaro	BLOCK	L074,L063,L032,L101	none	impl
2026-03-12T18:50:23	cmd_850	kotaro	CLEAR	L074,L063,L032,L101	L074,L063,L032,L101	impl
2026-03-12T18:51:19	cmd_850	kotaro	BLOCK	L074,L063,L032,L101	L074,L063,L032,L101	impl
2026-03-12T18:52:00	cmd_850	kotaro	CLEAR	L074,L063,L032,L101	L074,L063,L032,L101	impl
2026-03-12T18:55:25	cmd_849	saizo	CLEAR	L074,L063,L218,L231,L266	L266	impl
2026-03-12T18:56:51	cmd_851	tobisaru	CLEAR	L074,L063,L032,L097,L061	L097,L061	impl
2026-03-12T19:02:36	cmd_856	kirimaru	CLEAR	none	none	unknown
2026-03-12T19:04:29	cmd_855	hanzo	CLEAR	none	none	unknown
2026-03-12T19:27:28	cmd_852	sasuke	CLEAR	none	none	unknown
2026-03-12T19:36:05	cmd_850	kotaro	CLEAR	L074,L063,L032,L101	L074,L063,L032,L101	impl
2026-03-12T19:36:37	cmd_851	tobisaru	CLEAR	L074,L063,L032,L097,L061	L097,L061	impl
2026-03-12T19:43:10	cmd_853	hayate	CLEAR	none	none	unknown
2026-03-12T19:47:54	cmd_857	kotaro,saizo	BLOCK	L074,L063,L231,L266,L202	L274	review,impl
2026-03-12T19:50:04	cmd_857	kotaro,saizo	CLEAR	L074,L063,L231,L266,L202	L274	review,impl
2026-03-12T19:51:54	cmd_858	tobisaru	BLOCK	L074,L063,L167,L011,L158	none	impl
2026-03-12T19:53:20	cmd_858	tobisaru	CLEAR	L074,L063,L167,L011,L158	L074,L063,L167,L011,L158	impl
2026-03-12T19:58:50	cmd_854	kagemaru	CLEAR	none	none	unknown
2026-03-12T20:13:50	cmd_859	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	none	L273	unknown,design
2026-03-12T21:00:31	cmd_860	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	none	L279,L165,L166,L120,L278,L273	unknown
2026-03-12T21:29:24	cmd_861	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:30:20	cmd_861	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:31:03	cmd_861	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:31:52	cmd_861	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:33:14	cmd_861	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:41:08	cmd_861	hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:41:58	cmd_861	hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:42:46	cmd_861	hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:43:31	cmd_861	hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	BLOCK	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:45:20	cmd_863	hanzo	BLOCK	L074,L063,L052,L022,L178	none	impl
2026-03-12T21:46:06	cmd_861	hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	none	L281,L286,L289,L279,L283,L285,L282,L291	unknown
2026-03-12T21:47:34	cmd_863	hanzo	BLOCK	L074,L063,L052,L022,L178	L074,L063,L052,L022,L178	impl
2026-03-12T21:48:28	cmd_863	hanzo	CLEAR	L074,L063,L052,L022,L178	L074,L063,L052,L022,L178	impl
2026-03-12T22:22:26	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:23:20	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:24:01	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:24:50	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:26:03	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:27:36	cmd_862	hanzo,kagemaru,kotaro,saizo,tobisaru	CLEAR	none	none	unknown
2026-03-12T22:37:32	cmd_864	hayate,kirimaru,sasuke	BLOCK	L074,L063,L105,L052,L229,L116	none	review,impl
2026-03-12T22:38:48	cmd_864	hayate,kirimaru,sasuke	BLOCK	L074,L063,L105,L052,L229,L116	none	review,impl
2026-03-12T22:40:03	cmd_864	hayate,kirimaru,sasuke	CLEAR	L074,L063,L105,L052,L229,L116	L063	review,impl
2026-03-12T22:44:52	cmd_865	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:45:34	cmd_865	hanzo,kagemaru,kotaro,saizo,tobisaru	BLOCK	none	none	unknown
2026-03-12T22:47:29	cmd_865	hanzo,kagemaru,kotaro,saizo,tobisaru	CLEAR	none	none	unknown
2026-03-12T22:59:25	cmd_864	hayate	CLEAR	L074,L063,L105,L052,L229	L063	review
2026-03-12T23:02:56	cmd_866	kagemaru	CLEAR	L074,L063,L079,L066,L033	none	impl
2026-03-12T23:04:58	cmd_865	kotaro,saizo,tobisaru	CLEAR	none	none	unknown
2026-03-12T23:15:42	cmd_868	hanzo	CLEAR	none	none	unknown
2026-03-12T23:18:32	cmd_870	kagemaru	CLEAR	L074,L063,L032,L145,L079	none	impl
2026-03-12T23:40:44	cmd_871	hanzo,hayate,kagemaru,kirimaru,kotaro,saizo,sasuke,tobisaru	CLEAR	L074,L063,L213,L248,L211,L145,L218,L254,L077,L105,L286,L086,L173,L089,L085,L022,L116	L116,L063	unknown
2026-03-13T00:00:30	cmd_872	hanzo,kirimaru	CLEAR	L074,L063,L231,L213,L020,L286,L065	L063	unknown
2026-03-13T00:04:13	cmd_873	hayate,kotaro,saizo,tobisaru	CLEAR	none	L159,L042	unknown
2026-03-13T00:07:43	cmd_874	kagemaru,sasuke	CLEAR	none	none	unknown
2026-03-13T01:12:35	cmd_875	kotaro,saizo	CLEAR	L074,L063,L032,L186,L028,L079,L076	L186,L074,L063	review,unknown
2026-03-13T02:01:32	cmd_877	kagemaru	BLOCK	L074,L063,L172,L008,L032	none	review
2026-03-13T02:02:25	cmd_877	kagemaru	BLOCK	L074,L063,L172,L008,L032	none	review
2026-03-13T02:03:08	cmd_878	kirimaru,kotaro	BLOCK	L074,L063,L032,L179,L081,L117,L186	L074,L063,L081	unknown,review
2026-03-13T02:04:57	cmd_877	kagemaru	CLEAR	L074,L063,L172,L008,L032	none	review
2026-03-13T02:05:59	cmd_878	kirimaru,kotaro	CLEAR	L074,L063,L032,L179,L081,L117,L186	L074,L063,L081	unknown,review
2026-03-13T02:08:58	cmd_876	hanzo,saizo,tobisaru	BLOCK	L074,L063,L032,L094,L097,L117,L038,L007	L032	unknown,review
2026-03-13T02:11:05	cmd_876	hanzo,saizo,tobisaru	BLOCK	L074,L063,L032,L094,L097,L117,L038,L007	L032	unknown,review
2026-03-13T02:14:47	cmd_876	hanzo,saizo,tobisaru	CLEAR	L074,L063,L032,L094,L097,L117,L038,L007	L032	unknown,review
2026-03-13T03:08:37	cmd_883	hanzo,kagemaru	BLOCK	L074,L063,L072,L117,L032,L216	none	unknown
2026-03-13T03:09:27	cmd_884	saizo	BLOCK	L074,L063,L117,L032,L179	none	unknown
2026-03-13T03:10:45	cmd_883	hanzo,kagemaru	BLOCK	L074,L063,L072,L117,L032,L216	none	unknown
2026-03-13T03:11:37	cmd_884	saizo	BLOCK	L074,L063,L117,L032,L179	none	unknown
2026-03-13T03:14:31	cmd_883	hanzo,kagemaru	CLEAR	L074,L063,L072,L117,L032,L216	L074,L063,L072,L117,L032,L216	unknown
2026-03-13T03:15:57	cmd_884	saizo	CLEAR	L074,L063,L117,L032,L179	L074,L063,L117,L032,L179	unknown
2026-03-13T03:49:40	cmd_887	hayate	CLEAR	none	L073	unknown
2026-03-13T03:51:23	cmd_887	hayate	CLEAR	none	L073	unknown
2026-03-13T03:52:30	cmd_884	saizo	CLEAR	none	L074,L063,L117,L032,L179	unknown
2026-03-13T03:54:34	cmd_888	kagemaru,kirimaru	CLEAR	none	none	unknown
2026-03-13T04:09:51	cmd_885	hayate,saizo,sasuke,tobisaru	BLOCK	L074,L063,L032,L186,L038,L194,L069	L186,L074,L063,L032,L038,L194	unknown,review
2026-03-13T04:11:25	cmd_885	hayate,saizo,sasuke,tobisaru	CLEAR	L074,L063,L032,L186,L038,L194,L069	L186,L074,L063,L032,L038,L194	unknown,review
2026-03-13T08:46:56	cmd_886	hanzo	CLEAR	none	L265,L270	unknown
2026-03-13T09:50:26	cmd_890	kirimaru,saizo	BLOCK	L074,L063,L005,L173,L145,L309,L186	L309,L186	unknown,review
2026-03-13T09:52:58	cmd_890	kirimaru,saizo	CLEAR	L074,L063,L005,L173,L145,L309,L186	L074,L005,L309,L186	unknown,review
2026-03-13T09:54:08	cmd_890	kirimaru,saizo	CLEAR	L074,L063,L005,L173,L145,L309,L186	L074,L005,L309,L186	unknown,review
2026-03-13T10:29:30	cmd_891	kagemaru,kotaro	BLOCK	L070,L074,L117,L063,L032,L186	L070,L186	unknown,review
2026-03-13T10:31:19	cmd_891	kagemaru,kotaro	CLEAR	L070,L074,L117,L063,L032,L186	L070,L186	unknown,review
2026-03-13T10:33:58	cmd_892	kirimaru,sasuke	CLEAR	none	L309	unknown
2026-03-13T11:42:35	cmd_893	hanzo,sasuke	BLOCK	L074,L063,L186,L064,L077,L094,L028	L028,L309	unknown,review
2026-03-13T11:43:55	cmd_893	hanzo,sasuke	CLEAR	L074,L063,L186,L064,L077,L094,L028	L028,L309	unknown,review
2026-03-13T11:48:11	cmd_889	hayate	CLEAR	L309,L186	L309,L186	review
2026-03-13T12:32:08	cmd_894	hayate,tobisaru	CLEAR	L074,L063,L032,L072,L064	L074	unknown
2026-03-13T12:34:20	cmd_895	kagemaru,saizo	CLEAR	none	none	unknown
2026-03-13T12:47:12	cmd_896	kotaro	BLOCK	L074,L063,L032,L173,L002	none	unknown
2026-03-13T12:48:14	cmd_896	kotaro	CLEAR	L074,L063,L032,L173,L002	L009	unknown
2026-03-13T12:57:53	cmd_897	hanzo,kirimaru	CLEAR	none	L007	unknown
2026-03-13T13:03:36	cmd_898	hayate,sasuke	CLEAR	L074,L063,L032,L037,L117,L173	L032,L117	unknown
2026-03-13T13:14:39	cmd_899	tobisaru	BLOCK	L074,L063,L032	none	unknown
2026-03-13T13:16:32	cmd_899	tobisaru	CLEAR	L074,L063,L032	L032	unknown
2026-03-13T13:30:41	cmd_900	kotaro,saizo	BLOCK	L012,L074,L063,L032,L064	L012	unknown
2026-03-13T13:32:40	cmd_900	kotaro,saizo	BLOCK	L012,L074,L063,L032,L064	L012,L011,L064	unknown
2026-03-13T13:33:59	cmd_900	kotaro,saizo	CLEAR	L012,L074,L063,L032,L064	L012,L011,L064	unknown
2026-03-13T13:52:36	cmd_902	sasuke	CLEAR	L074,L063,L032,L186,L044	L074,L063,L032,L186,L044	unknown
2026-03-13T13:56:51	cmd_901	tobisaru	BLOCK	L074,L117,L063,L008,L032	none	unknown
2026-03-13T13:57:52	cmd_903	kirimaru	CLEAR	L074,L117,L063,L186,L077	L186	unknown
2026-03-13T13:58:42	cmd_901	tobisaru	CLEAR	L074,L117,L063,L008,L032	L008	unknown
2026-03-13T14:00:13	cmd_904	hayate	CLEAR	L074,L063,L032,L186,L173	L186,L173	unknown
2026-03-13T14:09:37	cmd_905	hanzo,kagemaru	CLEAR	L074,L063,L032,L094,L097	L074	unknown
2026-03-13T14:12:52	cmd_906	saizo	BLOCK	L074,L117,L063,L064,L094	none	unknown
2026-03-13T14:13:54	cmd_906	saizo	CLEAR	L074,L117,L063,L064,L094	L064	unknown
2026-03-13T14:17:07	cmd_907	kotaro	CLEAR	none	L011,L012	unknown
2026-03-13T14:32:46	cmd_908	kagemaru,sasuke,tobisaru	BLOCK	L074,L063,L032,L012,L011,L117,L132,L129	L012,L013,L074,L117,L063,L032,L132,L010	unknown
2026-03-13T14:33:45	cmd_908	kagemaru,sasuke,tobisaru	CLEAR	L074,L063,L032,L012,L011,L117,L132,L129	L012,L013,L074,L117,L063,L032,L132,L010	unknown
